Start Time, Wed Dec 3 16:52:22 GMT-0700 2025
Energy calibration,  Offset: -0.13771282136440277, Slope: 0.09197762608528137, Quadratic: 0
Live Time (s), 7.07
Real Time (s), 7.4
Elapsed Computational, 2848
Spectrum
Channel, Energy (keV), Counts
6170, 567.3642401248217, 2
6171, 567.456217750907, 0
6172, 567.5481953769922, 0
6173, 567.6401730030775, 0
6174, 567.7321506291628, 0
6175, 567.8241282552481, 0
6176, 567.9161058813334, 0
6177, 568.0080835074186, 0
6178, 568.1000611335039, 0
6179, 568.1920387595892, 0
6180, 568.2840163856745, 1
6181, 568.3759940117598, 1
6182, 568.467971637845, 0
6183, 568.5599492639303, 0
6184, 568.6519268900156, 0
6185, 568.7439045161009, 0
6186, 568.8358821421862, 0
6187, 568.9278597682714, 0
6188, 569.0198373943567, 1
6189, 569.111815020442, 0
6190, 569.2037926465273, 0
6191, 569.2957702726126, 0
6192, 569.3877478986979, 0
6193, 569.4797255247831, 0
6194, 569.5717031508684, 0
6195, 569.6636807769537, 0
6196, 569.755658403039, 0
6197, 569.8476360291243, 0
6198, 569.9396136552095, 0
6199, 570.0315912812948, 0
6200, 570.1235689073801, 0
6201, 570.2155465334654, 0
6202, 570.3075241595507, 1
6203, 570.399501785636, 0
6204, 570.4914794117212, 1
6205, 570.5834570378065, 0
6206, 570.6754346638918, 0
6207, 570.7674122899771, 0
6208, 570.8593899160624, 0
6209, 570.9513675421476, 0
6210, 571.0433451682329, 0
6211, 571.1353227943182, 0
6212, 571.2273004204035, 1
6213, 571.3192780464888, 0
6214, 571.411255672574, 0
6215, 571.5032332986593, 1
6216, 571.5952109247446, 0
6217, 571.6871885508299, 0
6218, 571.7791661769152, 1
6219, 571.8711438030005, 0
6220, 571.9631214290857, 0
6221, 572.055099055171, 0
6222, 572.1470766812563, 0
6223, 572.2390543073416, 0
6224, 572.3310319334269, 1
6225, 572.4230095595121, 1
6226, 572.5149871855974, 0
6227, 572.6069648116827, 0
6228, 572.698942437768, 1
6229, 572.7909200638533, 0
6230, 572.8828976899385, 0
6231, 572.9748753160238, 2
6232, 573.0668529421091, 1
6233, 573.1588305681944, 0
6234, 573.2508081942797, 0
6235, 573.342785820365, 0
6236, 573.4347634464502, 1
6237, 573.5267410725355, 0
6238, 573.6187186986208, 1
6239, 573.7106963247061, 1
6240, 573.8026739507914, 1
6241, 573.8946515768766, 0
6242, 573.9866292029619, 0
6243, 574.0786068290472, 0
6244, 574.1705844551325, 0
6245, 574.2625620812178, 2
6246, 574.354539707303, 2
6247, 574.4465173333883, 1
6248, 574.5384949594736, 0
6249, 574.6304725855589, 0
6250, 574.7224502116442, 1
6251, 574.8144278377295, 0
6252, 574.9064054638147, 1
6253, 574.9983830899, 0
6254, 575.0903607159853, 0
6255, 575.1823383420706, 1
6256, 575.2743159681559, 0
6257, 575.3662935942411, 0
6258, 575.4582712203264, 0
6259, 575.5502488464117, 1
6260, 575.642226472497, 0
6261, 575.7342040985823, 2
6262, 575.8261817246675, 0
6263, 575.9181593507528, 1
6264, 576.0101369768381, 0
6265, 576.1021146029234, 2
6266, 576.1940922290087, 0
6267, 576.286069855094, 0
6268, 576.3780474811792, 0
6269, 576.4700251072645, 0
6270, 576.5620027333498, 0
6271, 576.6539803594351, 0
6272, 576.7459579855204, 0
6273, 576.8379356116056, 0
6274, 576.9299132376909, 0
6275, 577.0218908637762, 0
6276, 577.1138684898615, 0
6277, 577.2058461159468, 0
6278, 577.297823742032, 0
6279, 577.3898013681173, 0
6280, 577.4817789942026, 0
6281, 577.5737566202879, 0
6282, 577.6657342463732, 0
6283, 577.7577118724585, 0
6284, 577.8496894985437, 0
6285, 577.941667124629, 0
6286, 578.0336447507143, 0
6287, 578.1256223767996, 0
6288, 578.2176000028849, 0
6289, 578.3095776289701, 0
6290, 578.4015552550554, 0
6291, 578.4935328811407, 0
6292, 578.585510507226, 0
6293, 578.6774881333113, 0
6294, 578.7694657593966, 1
6295, 578.8614433854818, 0
6296, 578.9534210115671, 0
6297, 579.0453986376524, 1
6298, 579.1373762637377, 0
6299, 579.229353889823, 1
6300, 579.3213315159082, 0
6301, 579.4133091419935, 0
6302, 579.5052867680788, 0
6303, 579.5972643941641, 0
6304, 579.6892420202494, 1
6305, 579.7812196463346, 0
6306, 579.8731972724199, 0
6307, 579.9651748985052, 0
6308, 580.0571525245905, 1
6309, 580.1491301506758, 0
6310, 580.241107776761, 0
6311, 580.3330854028463, 0
6312, 580.4250630289316, 0
6313, 580.5170406550169, 0
6314, 580.6090182811022, 0
6315, 580.7009959071875, 1
6316, 580.7929735332727, 0
6317, 580.884951159358, 0
6318, 580.9769287854433, 0
6319, 581.0689064115286, 1
6320, 581.1608840376139, 0
6321, 581.2528616636992, 1
6322, 581.3448392897844, 0
6323, 581.4368169158697, 0
6324, 581.528794541955, 1
6325, 581.6207721680403, 0
6326, 581.7127497941256, 0
6327, 581.8047274202108, 0
6328, 581.8967050462961, 0
6329, 581.9886826723814, 0
6330, 582.0806602984667, 0
6331, 582.172637924552, 0
6332, 582.2646155506372, 1
6333, 582.3565931767225, 0
6334, 582.4485708028078, 1
6335, 582.5405484288931, 0
6336, 582.6325260549784, 1
6337, 582.7245036810637, 0
6338, 582.8164813071489, 0
6339, 582.9084589332342, 2
6340, 583.0004365593195, 0
6341, 583.0924141854048, 1
6342, 583.1843918114901, 1
6343, 583.2763694375753, 0
6344, 583.3683470636606, 1
6345, 583.4603246897459, 1
6346, 583.5523023158312, 0
6347, 583.6442799419165, 0
6348, 583.7362575680017, 0
6349, 583.828235194087, 1
6350, 583.9202128201723, 0
6351, 584.0121904462576, 1
6352, 584.1041680723429, 0
6353, 584.1961456984282, 0
6354, 584.2881233245134, 0
6355, 584.3801009505987, 0
6356, 584.472078576684, 0
6357, 584.5640562027693, 0
6358, 584.6560338288546, 0
6359, 584.7480114549398, 0
6360, 584.8399890810251, 0
6361, 584.9319667071104, 0
6362, 585.0239443331957, 0
6363, 585.115921959281, 1
6364, 585.2078995853662, 0
6365, 585.2998772114515, 3
6366, 585.3918548375368, 1
6367, 585.4838324636221, 0
6368, 585.5758100897074, 0
6369, 585.6677877157927, 1
6370, 585.7597653418779, 1
6371, 585.8517429679632, 0
6372, 585.9437205940485, 0
6373, 586.0356982201338, 0
6374, 586.1276758462191, 1
6375, 586.2196534723043, 0
6376, 586.3116310983896, 1
6377, 586.4036087244749, 0
6378, 586.4955863505602, 0
6379, 586.5875639766455, 0
6380, 586.6795416027308, 1
6381, 586.771519228816, 0
6382, 586.8634968549013, 0
6383, 586.9554744809866, 0
6384, 587.0474521070719, 0
6385, 587.1394297331572, 1
6386, 587.2314073592424, 0
6387, 587.3233849853277, 2
6388, 587.415362611413, 0
6389, 587.5073402374983, 0
6390, 587.5993178635836, 0
6391, 587.6912954896688, 0
6392, 587.7832731157541, 0
6393, 587.8752507418394, 0
6394, 587.9672283679247, 0
6395, 588.05920599401, 0
6396, 588.1511836200953, 0
6397, 588.2431612461805, 0
6398, 588.3351388722658, 0
6399, 588.4271164983511, 1
6400, 588.5190941244364, 0
6401, 588.6110717505217, 0
6402, 588.7030493766069, 1
6403, 588.7950270026922, 0
6404, 588.8870046287775, 0
6405, 588.9789822548628, 0
6406, 589.0709598809481, 0
6407, 589.1629375070333, 0
6408, 589.2549151331186, 0
6409, 589.3468927592039, 0
6410, 589.4388703852892, 0
6411, 589.5308480113745, 0
6412, 589.6228256374598, 0
6413, 589.714803263545, 1
6414, 589.8067808896303, 0
6415, 589.8987585157156, 0
6416, 589.9907361418009, 0
6417, 590.0827137678862, 1
6418, 590.1746913939714, 0
6419, 590.2666690200567, 0
6420, 590.358646646142, 1
6421, 590.4506242722273, 0
6422, 590.5426018983126, 0
6423, 590.6345795243979, 0
6424, 590.7265571504831, 0
6425, 590.8185347765684, 0
6426, 590.9105124026537, 1
6427, 591.002490028739, 0
6428, 591.0944676548243, 0
6429, 591.1864452809095, 0
6430, 591.2784229069948, 1
6431, 591.3704005330801, 0
6432, 591.4623781591654, 0
6433, 591.5543557852507, 1
6434, 591.646333411336, 0
6435, 591.7383110374212, 0
6436, 591.8302886635065, 1
6437, 591.9222662895918, 0
6438, 592.0142439156771, 1
6439, 592.1062215417624, 1
6440, 592.1981991678476, 0
6441, 592.2901767939329, 1
6442, 592.3821544200182, 1
6443, 592.4741320461035, 1
6444, 592.5661096721888, 1
6445, 592.658087298274, 0
6446, 592.7500649243593, 1
6447, 592.8420425504446, 1
6448, 592.9340201765299, 0
6449, 593.0259978026152, 0
6450, 593.1179754287004, 0
6451, 593.2099530547857, 0
6452, 593.301930680871, 0
6453, 593.3939083069563, 0
6454, 593.4858859330416, 0
6455, 593.5778635591269, 0
6456, 593.6698411852121, 0
6457, 593.7618188112974, 1
6458, 593.8537964373827, 3
6459, 593.945774063468, 0
6460, 594.0377516895533, 0
6461, 594.1297293156385, 0
6462, 594.2217069417238, 0
6463, 594.3136845678091, 0
6464, 594.4056621938944, 0
6465, 594.4976398199797, 0
6466, 594.589617446065, 0
6467, 594.6815950721502, 0
6468, 594.7735726982355, 0
6469, 594.8655503243208, 0
6470, 594.9575279504061, 0
6471, 595.0495055764914, 0
6472, 595.1414832025766, 0
6473, 595.2334608286619, 0
6474, 595.3254384547472, 0
6475, 595.4174160808325, 0
6476, 595.5093937069178, 0
6477, 595.601371333003, 0
6478, 595.6933489590883, 0
6479, 595.7853265851736, 0
6480, 595.8773042112589, 1
6481, 595.9692818373442, 1
6482, 596.0612594634295, 0
6483, 596.1532370895147, 0
6484, 596.2452147156, 1
6485, 596.3371923416853, 0
6486, 596.4291699677706, 0
6487, 596.5211475938559, 0
6488, 596.6131252199411, 0
6489, 596.7051028460264, 0
6490, 596.7970804721117, 0
6491, 596.889058098197, 0
6492, 596.9810357242823, 0
6493, 597.0730133503675, 2
6494, 597.1649909764528, 0
6495, 597.2569686025381, 1
6496, 597.3489462286234, 2
6497, 597.4409238547087, 0
6498, 597.532901480794, 1
6499, 597.6248791068792, 0
6500, 597.7168567329645, 1
6501, 597.8088343590498, 2
6502, 597.9008119851351, 1
6503, 597.9927896112204, 0
6504, 598.0847672373056, 1
6505, 598.1767448633909, 0
6506, 598.2687224894762, 1
6507, 598.3607001155615, 0
6508, 598.4526777416468, 0
6509, 598.544655367732, 1
6510, 598.6366329938173, 0
6511, 598.7286106199026, 0
6512, 598.8205882459879, 0
6513, 598.9125658720732, 0
6514, 599.0045434981585, 1
6515, 599.0965211242437, 0
6516, 599.188498750329, 0
6517, 599.2804763764143, 3
6518, 599.3724540024996, 1
6519, 599.4644316285849, 1
6520, 599.5564092546701, 0
6521, 599.6483868807554, 0
6522, 599.7403645068407, 1
6523, 599.832342132926, 0
6524, 599.9243197590113, 1
6525, 600.0162973850965, 0
6526, 600.1082750111818, 0
6527, 600.2002526372671, 0
6528, 600.2922302633524, 0
6529, 600.3842078894377, 0
6530, 600.476185515523, 0
6531, 600.5681631416082, 2
6532, 600.6601407676935, 1
6533, 600.7521183937788, 0
6534, 600.8440960198641, 0
6535, 600.9360736459494, 1
6536, 601.0280512720346, 2
6537, 601.1200288981199, 0
6538, 601.2120065242052, 0
6539, 601.3039841502905, 2
6540, 601.3959617763758, 0
6541, 601.487939402461, 1
6542, 601.5799170285463, 0
6543, 601.6718946546316, 0
6544, 601.7638722807169, 0
6545, 601.8558499068022, 0
6546, 601.9478275328875, 0
6547, 602.0398051589727, 0
6548, 602.131782785058, 1
6549, 602.2237604111433, 0
6550, 602.3157380372286, 1
6551, 602.4077156633139, 0
6552, 602.4996932893991, 0
6553, 602.5916709154844, 0
6554, 602.6836485415697, 0
6555, 602.775626167655, 0
6556, 602.8676037937403, 0
6557, 602.9595814198256, 0
6558, 603.0515590459108, 0
6559, 603.1435366719961, 0
6560, 603.2355142980814, 0
6561, 603.3274919241667, 0
6562, 603.419469550252, 1
6563, 603.5114471763372, 0
6564, 603.6034248024225, 0
6565, 603.6954024285078, 2
6566, 603.7873800545931, 1
6567, 603.8793576806784, 1
6568, 603.9713353067636, 0
6569, 604.0633129328489, 0
6570, 604.1552905589342, 0
6571, 604.2472681850195, 0
6572, 604.3392458111048, 0
6573, 604.43122343719, 0
6574, 604.5232010632753, 0
6575, 604.6151786893606, 0
6576, 604.7071563154459, 0
6577, 604.7991339415312, 0
6578, 604.8911115676165, 1
6579, 604.9830891937017, 1
6580, 605.075066819787, 0
6581, 605.1670444458723, 1
6582, 605.2590220719576, 0
6583, 605.3509996980429, 0
6584, 605.4429773241282, 0
6585, 605.5349549502134, 1
6586, 605.6269325762987, 0
6587, 605.718910202384, 0
6588, 605.8108878284693, 1
6589, 605.9028654545546, 0
6590, 605.9948430806398, 0
6591, 606.0868207067251, 1
6592, 606.1787983328104, 0
6593, 606.2707759588957, 0
6594, 606.362753584981, 0
6595, 606.4547312110662, 0
6596, 606.5467088371515, 0
6597, 606.6386864632368, 1
6598, 606.7306640893221, 0
6599, 606.8226417154074, 0
6600, 606.9146193414927, 0
6601, 607.0065969675779, 0
6602, 607.0985745936632, 0
6603, 607.1905522197485, 0
6604, 607.2825298458338, 0
6605, 607.3745074719191, 0
6606, 607.4664850980043, 0
6607, 607.5584627240896, 1
6608, 607.6504403501749, 0
6609, 607.7424179762602, 0
6610, 607.8343956023455, 0
6611, 607.9263732284307, 0
6612, 608.018350854516, 0
6613, 608.1103284806013, 1
6614, 608.2023061066866, 1
6615, 608.2942837327719, 2
6616, 608.3862613588572, 0
6617, 608.4782389849424, 0
6618, 608.5702166110277, 0
6619, 608.662194237113, 0
6620, 608.7541718631983, 0
6621, 608.8461494892836, 1
6622, 608.9381271153688, 0
6623, 609.0301047414541, 0
6624, 609.1220823675394, 1
6625, 609.2140599936247, 0
6626, 609.30603761971, 1
6627, 609.3980152457952, 1
6628, 609.4899928718805, 1
6629, 609.5819704979658, 0
6630, 609.6739481240511, 2
6631, 609.7659257501364, 0
6632, 609.8579033762217, 0
6633, 609.9498810023069, 0
6634, 610.0418586283922, 0
6635, 610.1338362544775, 1
6636, 610.2258138805628, 0
6637, 610.3177915066481, 0
6638, 610.4097691327333, 0
6639, 610.5017467588186, 0
6640, 610.5937243849039, 1
6641, 610.6857020109892, 0
6642, 610.7776796370745, 0
6643, 610.8696572631598, 0
6644, 610.961634889245, 0
6645, 611.0536125153303, 1
6646, 611.1455901414156, 0
6647, 611.2375677675009, 0
6648, 611.3295453935862, 1
6649, 611.4215230196714, 0
6650, 611.5135006457567, 0
6651, 611.605478271842, 0
6652, 611.6974558979273, 1
6653, 611.7894335240126, 0
6654, 611.8814111500978, 0
6655, 611.9733887761831, 0
6656, 612.0653664022684, 0
6657, 612.1573440283537, 0
6658, 612.249321654439, 1
6659, 612.3412992805243, 2
6660, 612.4332769066095, 0
6661, 612.5252545326948, 0
6662, 612.6172321587801, 0
6663, 612.7092097848654, 0
6664, 612.8011874109507, 0
6665, 612.8931650370359, 0
6666, 612.9851426631212, 0
6667, 613.0771202892065, 0
6668, 613.1690979152918, 0
6669, 613.2610755413771, 0
6670, 613.3530531674623, 0
6671, 613.4450307935476, 0
6672, 613.5370084196329, 0
6673, 613.6289860457182, 0
6674, 613.7209636718035, 1
6675, 613.8129412978888, 0
6676, 613.904918923974, 0
6677, 613.9968965500593, 0
6678, 614.0888741761446, 0
6679, 614.1808518022299, 1
6680, 614.2728294283152, 1
6681, 614.3648070544004, 0
6682, 614.4567846804857, 0
6683, 614.548762306571, 0
6684, 614.6407399326563, 0
6685, 614.7327175587416, 0
6686, 614.8246951848269, 1
6687, 614.9166728109121, 0
6688, 615.0086504369974, 1
6689, 615.1006280630827, 0
6690, 615.192605689168, 0
6691, 615.2845833152533, 2
6692, 615.3765609413385, 0
6693, 615.4685385674238, 0
6694, 615.5605161935091, 1
6695, 615.6524938195944, 1
6696, 615.7444714456797, 0
6697, 615.836449071765, 0
6698, 615.9284266978502, 0
6699, 616.0204043239355, 1
6700, 616.1123819500208, 0
6701, 616.2043595761061, 2
6702, 616.2963372021914, 0
6703, 616.3883148282766, 1
6704, 616.4802924543619, 0
6705, 616.5722700804472, 0
6706, 616.6642477065325, 1
6707, 616.7562253326178, 0
6708, 616.848202958703, 1
6709, 616.9401805847883, 0
6710, 617.0321582108736, 0
6711, 617.1241358369589, 2
6712, 617.2161134630442, 0
6713, 617.3080910891294, 2
6714, 617.4000687152147, 0
6715, 617.4920463413, 0
6716, 617.5840239673853, 0
6717, 617.6760015934706, 1
6718, 617.7679792195559, 2
6719, 617.8599568456411, 0
6720, 617.9519344717264, 0
6721, 618.0439120978117, 1
6722, 618.135889723897, 1
6723, 618.2278673499823, 0
6724, 618.3198449760675, 0
6725, 618.4118226021528, 0
6726, 618.5038002282381, 1
6727, 618.5957778543234, 0
6728, 618.6877554804087, 0
6729, 618.779733106494, 0
6730, 618.8717107325792, 1
6731, 618.9636883586645, 0
6732, 619.0556659847498, 0
6733, 619.1476436108351, 1
6734, 619.2396212369204, 0
6735, 619.3315988630056, 0
6736, 619.4235764890909, 0
6737, 619.5155541151762, 0
6738, 619.6075317412615, 1
6739, 619.6995093673468, 1
6740, 619.791486993432, 0
6741, 619.8834646195173, 0
6742, 619.9754422456026, 1
6743, 620.0674198716879, 1
6744, 620.1593974977732, 0
6745, 620.2513751238585, 0
6746, 620.3433527499437, 1
6747, 620.435330376029, 0
6748, 620.5273080021143, 0
6749, 620.6192856281996, 2
6750, 620.7112632542849, 0
6751, 620.8032408803701, 0
6752, 620.8952185064554, 1
6753, 620.9871961325407, 0
6754, 621.079173758626, 0
6755, 621.1711513847113, 0
6756, 621.2631290107965, 0
6757, 621.3551066368818, 0
6758, 621.4470842629671, 1
6759, 621.5390618890524, 0
6760, 621.6310395151377, 0
6761, 621.723017141223, 0
6762, 621.8149947673082, 0
6763, 621.9069723933935, 0
6764, 621.9989500194788, 0
6765, 622.0909276455641, 1
6766, 622.1829052716494, 0
6767, 622.2748828977346, 0
6768, 622.3668605238199, 0
6769, 622.4588381499052, 0
6770, 622.5508157759905, 0
6771, 622.6427934020758, 2
6772, 622.734771028161, 0
6773, 622.8267486542463, 1
6774, 622.9187262803316, 0
6775, 623.0107039064169, 2
6776, 623.1026815325022, 0
6777, 623.1946591585875, 0
6778, 623.2866367846727, 0
6779, 623.378614410758, 0
6780, 623.4705920368433, 0
6781, 623.5625696629286, 1
6782, 623.6545472890139, 0
6783, 623.7465249150991, 0
6784, 623.8385025411844, 0
6785, 623.9304801672697, 0
6786, 624.022457793355, 0
6787, 624.1144354194403, 0
6788, 624.2064130455256, 1
6789, 624.2983906716108, 0
6790, 624.3903682976961, 0
6791, 624.4823459237814, 0
6792, 624.5743235498667, 0
6793, 624.666301175952, 2
6794, 624.7582788020372, 2
6795, 624.8502564281225, 0
6796, 624.9422340542078, 0
6797, 625.0342116802931, 0
6798, 625.1261893063784, 0
6799, 625.2181669324636, 0
6800, 625.3101445585489, 1
6801, 625.4021221846342, 0
6802, 625.4940998107195, 0
6803, 625.5860774368048, 0
6804, 625.67805506289, 0
6805, 625.7700326889753, 0
6806, 625.8620103150606, 0
6807, 625.9539879411459, 0
6808, 626.0459655672312, 0
6809, 626.1379431933165, 0
6810, 626.2299208194017, 1
6811, 626.321898445487, 1
6812, 626.4138760715723, 0
6813, 626.5058536976576, 0
6814, 626.5978313237429, 0
6815, 626.6898089498281, 1
6816, 626.7817865759134, 0
6817, 626.8737642019987, 0
6818, 626.965741828084, 0
6819, 627.0577194541693, 0
6820, 627.1496970802546, 0
6821, 627.2416747063398, 2
6822, 627.3336523324251, 0
6823, 627.4256299585104, 0
6824, 627.5176075845957, 0
6825, 627.609585210681, 0
6826, 627.7015628367662, 0
6827, 627.7935404628515, 2
6828, 627.8855180889368, 1
6829, 627.9774957150221, 0
6830, 628.0694733411074, 0
6831, 628.1614509671926, 0
6832, 628.2534285932779, 0
6833, 628.3454062193632, 0
6834, 628.4373838454485, 1
6835, 628.5293614715338, 0
6836, 628.621339097619, 0
6837, 628.7133167237043, 0
6838, 628.8052943497896, 0
6839, 628.8972719758749, 0
6840, 628.9892496019602, 0
6841, 629.0812272280455, 5
6842, 629.1732048541307, 0
6843, 629.265182480216, 0
6844, 629.3571601063013, 0
6845, 629.4491377323866, 1
6846, 629.5411153584719, 1
6847, 629.6330929845572, 0
6848, 629.7250706106424, 0
6849, 629.8170482367277, 1
6850, 629.909025862813, 0
6851, 630.0010034888983, 0
6852, 630.0929811149836, 1
6853, 630.1849587410688, 1
6854, 630.2769363671541, 0
6855, 630.3689139932394, 0
6856, 630.4608916193247, 1
6857, 630.55286924541, 0
6858, 630.6448468714952, 0
6859, 630.7368244975805, 1
6860, 630.8288021236658, 1
6861, 630.9207797497511, 2
6862, 631.0127573758364, 0
6863, 631.1047350019217, 0
6864, 631.1967126280069, 0
6865, 631.2886902540922, 0
6866, 631.3806678801775, 1
6867, 631.4726455062628, 0
6868, 631.5646231323481, 0
6869, 631.6566007584333, 0
6870, 631.7485783845186, 0
6871, 631.8405560106039, 0
6872, 631.9325336366892, 0
6873, 632.0245112627745, 0
6874, 632.1164888888597, 0
6875, 632.208466514945, 0
6876, 632.3004441410303, 0
6877, 632.3924217671156, 0
6878, 632.4843993932009, 0
6879, 632.5763770192862, 1
6880, 632.6683546453714, 1
6881, 632.7603322714567, 0
6882, 632.852309897542, 0
6883, 632.9442875236273, 1
6884, 633.0362651497126, 0
6885, 633.1282427757978, 0
6886, 633.2202204018831, 0
6887, 633.3121980279684, 1
6888, 633.4041756540537, 0
6889, 633.496153280139, 1
6890, 633.5881309062243, 1
6891, 633.6801085323095, 0
6892, 633.7720861583948, 0
6893, 633.8640637844801, 0
6894, 633.9560414105654, 0
6895, 634.0480190366507, 0
6896, 634.1399966627359, 1
6897, 634.2319742888212, 2
6898, 634.3239519149065, 0
6899, 634.4159295409918, 0
6900, 634.5079071670771, 1
6901, 634.5998847931623, 0
6902, 634.6918624192476, 1
6903, 634.7838400453329, 0
6904, 634.8758176714182, 1
6905, 634.9677952975035, 0
6906, 635.0597729235888, 0
6907, 635.151750549674, 0
6908, 635.2437281757593, 0
6909, 635.3357058018446, 0
6910, 635.4276834279299, 0
6911, 635.5196610540152, 0
6912, 635.6116386801004, 0
6913, 635.7036163061857, 0
6914, 635.795593932271, 0
6915, 635.8875715583563, 0
6916, 635.9795491844416, 0
6917, 636.0715268105268, 2
6918, 636.1635044366121, 1
6919, 636.2554820626974, 1
6920, 636.3474596887827, 0
6921, 636.439437314868, 1
6922, 636.5314149409533, 0
6923, 636.6233925670385, 0
6924, 636.7153701931238, 0
6925, 636.8073478192091, 0
6926, 636.8993254452944, 0
6927, 636.9913030713797, 0
6928, 637.0832806974649, 1
6929, 637.1752583235502, 0
6930, 637.2672359496355, 1
6931, 637.3592135757208, 0
6932, 637.4511912018061, 0
6933, 637.5431688278913, 0
6934, 637.6351464539766, 0
6935, 637.7271240800619, 0
6936, 637.8191017061472, 0
6937, 637.9110793322325, 0
6938, 638.0030569583178, 0
6939, 638.095034584403, 1
6940, 638.1870122104883, 0
6941, 638.2789898365736, 1
6942, 638.3709674626589, 1
6943, 638.4629450887442, 0
6944, 638.5549227148294, 0
6945, 638.6469003409147, 0
6946, 638.738877967, 1
6947, 638.8308555930853, 0
6948, 638.9228332191706, 0
6949, 639.0148108452559, 1
6950, 639.1067884713411, 0
6951, 639.1987660974264, 0
6952, 639.2907437235117, 0
6953, 639.382721349597, 1
6954, 639.4746989756823, 0
6955, 639.5666766017675, 0
6956, 639.6586542278528, 0
6957, 639.7506318539381, 1
6958, 639.8426094800234, 0
6959, 639.9345871061087, 0
6960, 640.026564732194, 0
6961, 640.1185423582792, 2
6962, 640.2105199843645, 0
6963, 640.3024976104498, 0
6964, 640.3944752365351, 2
6965, 640.4864528626204, 0
6966, 640.5784304887056, 0
6967, 640.6704081147909, 0
6968, 640.7623857408762, 0
6969, 640.8543633669615, 0
6970, 640.9463409930468, 0
6971, 641.038318619132, 0
6972, 641.1302962452173, 1
6973, 641.2222738713026, 1
6974, 641.3142514973879, 0
6975, 641.4062291234732, 0
6976, 641.4982067495584, 0
6977, 641.5901843756437, 0
6978, 641.682162001729, 0
6979, 641.7741396278143, 0
6980, 641.8661172538996, 1
6981, 641.9580948799849, 0
6982, 642.0500725060701, 0
6983, 642.1420501321554, 0
6984, 642.2340277582407, 0
6985, 642.326005384326, 1
6986, 642.4179830104113, 0
6987, 642.5099606364965, 0
6988, 642.6019382625818, 0
6989, 642.6939158886671, 0
6990, 642.7858935147524, 1
6991, 642.8778711408377, 0
6992, 642.969848766923, 1
6993, 643.0618263930082, 0
6994, 643.1538040190935, 0
6995, 643.2457816451788, 0
6996, 643.3377592712641, 0
6997, 643.4297368973494, 0
6998, 643.5217145234346, 0
6999, 643.6136921495199, 0
7000, 643.7056697756052, 0
7001, 643.7976474016905, 0
7002, 643.8896250277758, 0
7003, 643.981602653861, 0
7004, 644.0735802799463, 1
7005, 644.1655579060316, 2
7006, 644.2575355321169, 0
7007, 644.3495131582022, 0
7008, 644.4414907842875, 0
7009, 644.5334684103727, 0
7010, 644.625446036458, 0
7011, 644.7174236625433, 0
7012, 644.8094012886286, 0
7013, 644.9013789147139, 1
7014, 644.9933565407991, 0
7015, 645.0853341668844, 0
7016, 645.1773117929697, 0
7017, 645.269289419055, 0
7018, 645.3612670451403, 1
7019, 645.4532446712255, 0
7020, 645.5452222973108, 0
7021, 645.6371999233961, 0
7022, 645.7291775494814, 0
7023, 645.8211551755667, 0
7024, 645.913132801652, 0
7025, 646.0051104277372, 0
7026, 646.0970880538225, 0
7027, 646.1890656799078, 0
7028, 646.2810433059931, 1
7029, 646.3730209320784, 0
7030, 646.4649985581636, 1
7031, 646.5569761842489, 1
7032, 646.6489538103342, 1
7033, 646.7409314364195, 0
7034, 646.8329090625048, 0
7035, 646.92488668859, 2
7036, 647.0168643146753, 0
7037, 647.1088419407606, 0
7038, 647.2008195668459, 0
7039, 647.2927971929312, 1
7040, 647.3847748190165, 0
7041, 647.4767524451017, 1
7042, 647.568730071187, 0
7043, 647.6607076972723, 1
7044, 647.7526853233576, 1
7045, 647.8446629494429, 0
7046, 647.9366405755281, 0
7047, 648.0286182016134, 0
7048, 648.1205958276987, 1
7049, 648.212573453784, 0
7050, 648.3045510798693, 0
7051, 648.3965287059546, 0
7052, 648.4885063320398, 1
7053, 648.5804839581251, 0
7054, 648.6724615842104, 0
7055, 648.7644392102957, 0
7056, 648.856416836381, 0
7057, 648.9483944624662, 0
7058, 649.0403720885515, 2
7059, 649.1323497146368, 0
7060, 649.2243273407221, 2
7061, 649.3163049668074, 0
7062, 649.4082825928926, 0
7063, 649.5002602189779, 0
7064, 649.5922378450632, 0
7065, 649.6842154711485, 1
7066, 649.7761930972338, 0
7067, 649.868170723319, 1
7068, 649.9601483494043, 1
7069, 650.0521259754896, 0
7070, 650.1441036015749, 1
7071, 650.2360812276602, 0
7072, 650.3280588537455, 0
7073, 650.4200364798307, 0
7074, 650.512014105916, 0
7075, 650.6039917320013, 1
7076, 650.6959693580866, 0
7077, 650.7879469841719, 1
7078, 650.8799246102571, 1
7079, 650.9719022363424, 0
7080, 651.0638798624277, 1
7081, 651.155857488513, 1
7082, 651.2478351145983, 0
7083, 651.3398127406836, 1
7084, 651.4317903667688, 2
7085, 651.5237679928541, 0
7086, 651.6157456189394, 0
7087, 651.7077232450247, 0
7088, 651.79970087111, 0
7089, 651.8916784971952, 1
7090, 651.9836561232805, 0
7091, 652.0756337493658, 0
7092, 652.1676113754511, 0
7093, 652.2595890015364, 0
7094, 652.3515666276217, 1
7095, 652.4435442537069, 0
7096, 652.5355218797922, 0
7097, 652.6274995058775, 1
7098, 652.7194771319628, 0
7099, 652.8114547580481, 0
7100, 652.9034323841333, 1
